source,year,file,column,dtype,rows,blank_or_null,blank_or_null_percent,distinct_values
SIM/DO,2024,DORS2024.dbc,CODMUNRES,object,101480,0,0.0,498
SIM/DO,2024,DORS2024.dbc,LOCOCOR,object,101480,0,0.0,6
SIM/DO,2024,DORS2024.dbc,CODESTAB,object,101480,25893,25.52,810
SIM/DO,2024,DORS2024.dbc,ESTABDESCR,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,CODMUNOCOR,object,101480,0,0.0,672
SIM/DO,2024,DORS2024.dbc,IDADEMAE,object,101480,100412,98.95,34
SIM/DO,2024,DORS2024.dbc,ESCMAE,object,101480,100443,98.98,6
SIM/DO,2024,DORS2024.dbc,ESCMAE2010,object,101480,100443,98.98,7
SIM/DO,2024,DORS2024.dbc,SERIESCMAE,object,101480,100890,99.42,8
SIM/DO,2024,DORS2024.dbc,OCUPMAE,object,101480,100511,99.05,171
SIM/DO,2024,DORS2024.dbc,QTDFILVIVO,object,101480,100426,98.96,11
SIM/DO,2024,DORS2024.dbc,QTDFILMORT,object,101480,100446,98.98,9
SIM/DO,2024,DORS2024.dbc,GRAVIDEZ,object,101480,100398,98.93,4
SIM/DO,2024,DORS2024.dbc,SEMAGESTAC,object,101480,100428,98.96,28
SIM/DO,2024,DORS2024.dbc,GESTACAO,object,101480,100428,98.96,7
SIM/DO,2024,DORS2024.dbc,PARTO,object,101480,100405,98.94,3
SIM/DO,2024,DORS2024.dbc,OBITOPARTO,object,101480,100397,98.93,2
SIM/DO,2024,DORS2024.dbc,PESO,object,101480,100412,98.95,642
SIM/DO,2024,DORS2024.dbc,TPMORTEOCO,object,101480,95744,94.35,7
SIM/DO,2024,DORS2024.dbc,OBITOGRAV,object,101480,95744,94.35,3
SIM/DO,2024,DORS2024.dbc,OBITOPUERP,object,101480,95744,94.35,4
SIM/DO,2024,DORS2024.dbc,ASSISTMED,object,101480,27765,27.36,3
SIM/DO,2024,DORS2024.dbc,EXAME,object,101480,101471,99.99,2
SIM/DO,2024,DORS2024.dbc,CIRURGIA,object,101480,101471,99.99,1
SIM/DO,2024,DORS2024.dbc,NECROPSIA,object,101480,23926,23.58,3
SIM/DO,2024,DORS2024.dbc,LINHAA,object,101480,8731,8.6,2171
SIM/DO,2024,DORS2024.dbc,LINHAB,object,101480,32726,32.25,2634
SIM/DO,2024,DORS2024.dbc,LINHAC,object,101480,59580,58.71,2546
SIM/DO,2024,DORS2024.dbc,LINHAD,object,101480,79631,78.47,1960
SIM/DO,2024,DORS2024.dbc,LINHAII,object,101480,59269,58.4,12146
SIM/DO,2024,DORS2024.dbc,CAUSABAS,object,101480,0,0.0,2684
SIM/DO,2024,DORS2024.dbc,CB_PRE,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,COMUNSVOIM,object,101480,90469,89.15,143
SIM/DO,2024,DORS2024.dbc,DTATESTADO,object,101480,117,0.12,404
SIM/DO,2024,DORS2024.dbc,CIRCOBITO,object,101480,93300,91.94,5
SIM/DO,2024,DORS2024.dbc,ACIDTRAB,object,101480,97865,96.44,3
SIM/DO,2024,DORS2024.dbc,FONTE,object,101480,94451,93.07,5
SIM/DO,2024,DORS2024.dbc,NUMEROLOTE,object,101480,1,0.0,227
SIM/DO,2024,DORS2024.dbc,TPPOS,object,101480,29044,28.62,2
SIM/DO,2024,DORS2024.dbc,DTINVESTIG,object,101480,76479,75.36,574
SIM/DO,2024,DORS2024.dbc,CAUSABAS_O,object,101480,9,0.01,2673
SIM/DO,2024,DORS2024.dbc,DTCADASTRO,object,101480,0,0.0,483
SIM/DO,2024,DORS2024.dbc,ATESTANTE,object,101480,8999,8.87,5
SIM/DO,2024,DORS2024.dbc,STCODIFICA,object,101480,1,0.0,2
SIM/DO,2024,DORS2024.dbc,CODIFICADO,object,101480,1,0.0,1
SIM/DO,2024,DORS2024.dbc,VERSAOSIST,object,101480,1,0.0,4
SIM/DO,2024,DORS2024.dbc,VERSAOSCB,object,101480,33,0.03,4
SIM/DO,2024,DORS2024.dbc,FONTEINV,object,101480,75386,74.29,9
SIM/DO,2024,DORS2024.dbc,DTRECEBIM,object,101480,52,0.05,441
SIM/DO,2024,DORS2024.dbc,ATESTADO,object,101480,0,0.0,64717
SIM/DO,2024,DORS2024.dbc,DTRECORIGA,object,101480,0,0.0,369
SIM/DO,2024,DORS2024.dbc,CAUSAMAT,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,ESCMAEAGR1,object,101480,100443,98.98,13
SIM/DO,2024,DORS2024.dbc,ESCFALAGR1,object,101480,8835,8.71,13
SIM/DO,2024,DORS2024.dbc,STDOEPIDEM,object,101480,1,0.0,1
SIM/DO,2024,DORS2024.dbc,STDONOVA,object,101480,0,0.0,2
SIM/DO,2024,DORS2024.dbc,DIFDATA,object,101480,0,0.0,689
SIM/DO,2024,DORS2024.dbc,NUDIASOBCO,object,101480,98095,96.66,444
SIM/DO,2024,DORS2024.dbc,NUDIASOBIN,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,DTCADINV,object,101480,98089,96.66,388
SIM/DO,2024,DORS2024.dbc,TPOBITOCOR,object,101480,98089,96.66,7
SIM/DO,2024,DORS2024.dbc,DTCONINV,object,101480,98097,96.67,440
SIM/DO,2024,DORS2024.dbc,FONTES,object,101480,100350,98.89,28
SIM/DO,2024,DORS2024.dbc,TPRESGINFO,object,101480,101385,99.91,3
SIM/DO,2024,DORS2024.dbc,TPNIVELINV,object,101480,98087,96.66,3
SIM/DO,2024,DORS2024.dbc,NUDIASINF,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,DTCADINF,object,101480,100350,98.89,334
SIM/DO,2024,DORS2024.dbc,MORTEPARTO,object,101480,100350,98.89,3
SIM/DO,2024,DORS2024.dbc,DTCONCASO,object,101480,100492,99.03,324
SIM/DO,2024,DORS2024.dbc,FONTESINF,object,101480,101480,100.0,0
SIM/DO,2024,DORS2024.dbc,ALTCAUSA,object,101480,100453,98.99,2
SIM/DO,2024,DORS2024.dbc,CONTADOR,object,101480,0,0.0,101480
